date,SA22023_V1_00,SA32023_V1_00,weatherA,weatherB,light
2024-05-30,137201,51560,Fine,None,night
2024-05-30,144201,51700,Fine,None,day
2024-05-30,127500,50960,Fine,None,night
2024-05-30,134700,51360,Fine,None,night
2024-05-30,137701,51430,Fine,None,night
2024-05-30,142002,51580,Fine,None,night
2024-05-30,144101,51570,Fine,None,day
2024-05-30,137600,51480,Fine,None,day
2024-05-30,127500,50960,Fine,None,day
2024-05-30,134700,51360,Fine,None,day
2024-05-30,147001,51720,Fine,None,night
2024-05-30,123701,50820,Fine,None,day
2024-05-30,142301,51530,Fine,None,night
2024-05-30,126300,51100,Fine,None,day
2024-05-30,126300,51100,Fine,None,night
2024-05-30,137300,51370,Fine,None,night
2024-05-30,143700,51660,Fine,None,day
2024-05-30,127200,51040,Fine,None,day
2024-05-30,122901,50940,Fine,None,night
2024-05-30,122901,50940,Fine,None,day
2024-05-30,128601,51010,Fine,None,night
2024-05-30,133200,51150,Fine,None,night
2024-05-30,131300,51150,Fine,None,day
2024-05-30,125100,50960,Fine,None,day
2024-05-30,125100,50960,Fine,None,night
2024-05-30,124500,50950,Fine,None,day
2024-05-30,131100,51470,Fine,None,night
2024-05-30,147001,51720,Fine,None,day
2024-05-30,143700,51660,Fine,None,night
2024-05-30,135300,51150,Fine,None,night
2024-05-30,142201,51490,Fine,None,day
2024-05-30,135300,51150,Fine,None,day
2024-05-30,135600,51350,Fine,None,night
2024-05-30,135600,51350,Fine,None,day
2024-05-30,127100,51040,Fine,None,night
2024-05-30,126401,50980,Fine,None,day
2024-05-30,137201,51560,Fine,None,day
2024-05-30,127002,50980,Fine,None,day
2024-05-30,137202,51560,Fine,None,day
2024-05-30,143500,51240,Fine,None,day
2024-05-30,137202,51560,Fine,None,night
2024-05-30,127200,51040,Fine,None,night
2024-05-30,142201,51490,Fine,None,night
2024-05-30,135200,51440,Fine,None,day
2024-05-30,123701,50820,Fine,None,night
2024-05-30,135200,51440,Fine,None,night
2024-05-30,137300,51370,Fine,None,day
2024-05-30,122802,51020,Fine,None,night
2024-05-30,135401,51360,Fine,None,day
2024-05-30,143900,51400,Fine,None,night
2024-05-30,140300,51460,Fine,None,day
2024-05-30,121001,50990,Fine,None,night
2024-05-30,145900,51750,Fine,None,night
2024-05-30,132002,51300,Fine,None,night
2024-05-30,138700,51460,Fine,None,day
2024-05-30,138800,51520,Fine,None,night
2024-05-30,132001,51300,Fine,None,night
2024-05-30,131900,51440,Fine,None,day
2024-05-30,125500,51000,Fine,None,day
2024-05-30,146301,51680,Fine,None,day
2024-05-30,145900,51750,Fine,None,day
2024-05-30,141102,51250,Fine,None,day
2024-05-30,132001,51300,Fine,None,day
2024-05-30,128902,51310,Fine,None,night
2024-05-30,121901,50830,Fine,None,day
2024-05-30,148000,51650,Fine,None,day
2024-05-30,128800,51060,Fine,None,day
2024-05-30,121901,50830,Fine,None,night
2024-05-30,141101,51250,Fine,None,day
2024-05-30,132400,51150,Fine,None,day
2024-05-30,138700,51460,Fine,None,night
2024-05-30,139000,51430,Fine,None,day
2024-05-30,132002,51300,Fine,None,day
2024-05-30,121800,50900,Fine,None,night
2024-05-30,132100,51380,Fine,None,day
2024-05-30,139100,51520,Fine,None,day
2024-05-30,121701,50940,Fine,None,night
2024-05-30,146302,51680,Fine,None,day
2024-05-30,138901,51560,Fine,None,night
2024-05-30,146100,51610,Fine,None,night
2024-05-30,131900,51440,Fine,None,night
2024-05-30,125400,51000,Fine,None,day
2024-05-30,129000,51330,Fine,None,day
2024-05-30,141000,51400,Fine,None,day
2024-05-30,121800,50900,Fine,None,day
2024-05-30,146100,51610,Fine,None,day
2024-05-30,141102,51250,Fine,None,night
2024-05-30,128902,51310,Fine,None,day
2024-05-30,141101,51250,Fine,None,night
2024-05-30,124301,50960,Fine,None,day
2024-05-30,125300,50950,Fine,None,day
2024-05-30,146400,51280,Fine,None,night
2024-05-30,124301,50960,Fine,None,night
2024-05-30,145800,51640,Fine,None,day
2024-05-30,138800,51520,Fine,None,day
2024-05-30,132300,51350,Fine,None,night
2024-05-30,138901,51560,Fine,None,day
2024-05-30,132501,51360,Fine,None,night
2024-05-30,146301,51680,Fine,None,night
2024-05-30,125400,51000,Fine,None,night
2024-05-30,139100,51520,Fine,None,night
2024-05-30,129000,51330,Fine,None,night
2024-05-30,128700,51300,Fine,None,day
2024-05-30,128901,51310,Fine,None,day
2024-05-30,125300,50950,Fine,None,night
2024-05-30,164001,52230,Fine,None,day
2024-05-30,146000,51710,Fine,None,night
2024-05-30,132600,51350,Fine,None,night
2024-05-30,146201,51710,Fine,None,night
2024-05-30,128800,51060,Fine,None,night
2024-05-30,132100,51380,Fine,None,night
2024-05-30,132501,51360,Fine,None,day
2024-05-30,121600,50940,Fine,None,night
2024-05-30,146000,51710,Fine,None,day
2024-05-30,125202,51050,Fine,None,night
2024-05-30,132200,51440,Fine,None,day
2024-05-30,131802,51180,Fine,None,night
2024-05-30,132300,51350,Fine,None,day
2024-05-30,128901,51310,Fine,None,night
2024-05-30,146400,51280,Fine,None,day
2024-05-30,131802,51180,Fine,None,day
2024-05-30,138600,51560,Fine,None,day
2024-05-30,121701,50940,Fine,None,day
2024-05-30,132200,51440,Fine,None,night
2024-05-30,139000,51430,Fine,None,night
2024-05-30,132600,51350,Fine,None,day
2024-05-30,146201,51710,Fine,None,day
2024-05-30,147700,51710,Fine,None,night
2024-05-30,132400,51150,Fine,None,night
2024-05-30,128700,51300,Fine,None,night
2024-05-30,130000,51290,Fine,None,night
2024-05-30,147900,51960,Fine,None,night
2024-05-30,130000,51290,Fine,None,day
2024-05-30,120900,50940,Fine,None,day
2024-05-30,140100,51190,Fine,None,night
2024-05-30,120900,50940,Fine,None,night
2024-05-30,129901,51220,Fine,None,day
2024-05-30,140100,51190,Fine,None,day
2024-05-30,130100,51340,Fine,None,day
2024-05-30,140300,51460,Fine,None,night
2024-05-30,147800,51670,Fine,None,night
2024-05-30,124900,50960,Fine,None,night
2024-05-30,147500,51610,Fine,None,night
2024-05-30,129800,51210,Fine,None,day
2024-05-30,147201,51710,Fine,None,day
2024-05-30,124800,50950,Fine,None,day
2024-05-30,140200,51460,Fine,None,day
2024-05-30,140200,51460,Fine,None,night
2024-05-30,124800,50950,Fine,None,night
2024-05-30,124900,50960,Fine,None,day
2024-05-30,140400,51530,Fine,None,day
2024-05-30,129901,51220,Fine,None,night
2024-05-30,130300,51210,Fine,None,day
2024-05-30,129800,51210,Fine,None,night
2024-05-30,130300,51210,Fine,None,night
2024-05-30,140000,51400,Fine,None,day
2024-05-30,130700,51080,Fine,None,day
2024-05-30,147700,51710,Fine,None,day
2024-05-30,140400,51530,Fine,None,night
2024-05-30,121001,50990,Fine,None,day
2024-05-30,124700,51290,Fine,None,night
2024-05-30,130100,51340,Fine,None,night
2024-05-30,124700,51290,Fine,None,day
2024-05-30,147900,51960,Fine,None,day
2024-05-30,129902,51220,Fine,None,day
2024-05-30,140000,51400,Fine,None,night
2024-05-30,141000,51400,Fine,None,night
2024-05-30,121100,51290,Fine,None,day
2024-05-30,139801,51530,Fine,None,day
2024-05-30,130500,51320,Fine,None,day
2024-05-30,147400,51710,Fine,None,night
2024-05-30,130500,51320,Fine,None,night
2024-05-30,130601,51300,Fine,None,day
2024-05-30,139801,51530,Fine,None,night
2024-05-30,140500,51400,Fine,None,day
2024-05-30,139802,51530,Fine,None,night
2024-05-30,130601,51300,Fine,None,night
2024-05-30,129700,51160,Fine,None,night
2024-05-30,147202,51710,Fine,None,day
2024-05-30,129700,51160,Fine,None,day
2024-05-30,139802,51530,Fine,None,day
2024-05-30,140902,51590,Fine,None,night
2024-05-30,126701,50960,Fine,None,day
2024-05-30,146302,51680,Fine,None,night
2024-05-30,139900,51430,Fine,None,night
2024-05-30,139900,51430,Fine,None,day
2024-05-30,130400,51170,Fine,None,day
2024-05-30,147500,51610,Fine,None,day
2024-05-30,147202,51710,Fine,None,night
2024-05-30,140601,51530,Fine,None,day
2024-05-30,129600,51340,Fine,None,day
2024-05-30,124600,50840,Fine,None,night
2024-05-30,121100,51290,Fine,None,night
2024-05-30,121200,50790,Fine,None,day
2024-05-30,147201,51710,Fine,None,night
2024-05-30,130700,51080,Fine,None,night
2024-05-30,125000,50970,Fine,None,day
2024-05-30,130801,51340,Fine,None,night
2024-05-30,130801,51340,Fine,None,day
2024-05-30,121200,50790,Fine,None,night
2024-05-30,140500,51400,Fine,None,night
2024-05-30,129600,51340,Fine,None,night
2024-05-30,130400,51170,Fine,None,night
2024-05-30,147400,51710,Fine,None,day
2024-05-30,125000,50970,Fine,None,night
2024-05-30,137400,51200,Fine,None,day
2024-05-30,130200,51140,Fine,None,night
2024-05-30,142101,51530,Fine,None,night
2024-05-30,141900,51630,Fine,None,night
2024-05-30,127701,50980,Fine,None,day
2024-05-30,134400,51410,Fine,None,day
2024-05-30,134302,51150,Fine,None,day
2024-05-30,127801,50960,Fine,None,night
2024-05-30,144700,51640,Fine,None,night
2024-05-30,134200,51440,Fine,None,day
2024-05-30,123800,50970,Fine,None,day
2024-05-30,137901,51520,Fine,None,day
2024-05-30,141900,51630,Fine,None,day
2024-05-30,127801,50960,Fine,None,day
2024-05-30,134301,51150,Fine,None,night
2024-05-30,134301,51150,Fine,None,day
2024-05-30,134302,51150,Fine,None,night
2024-05-30,144500,51660,Fine,None,night
2024-05-30,134600,51360,Fine,None,day
2024-05-30,126100,50960,Fine,None,night
2024-05-30,126100,50960,Fine,None,day
2024-05-30,122700,50840,Fine,None,night
2024-05-30,125900,51000,Fine,None,night
2024-05-30,137701,51430,Fine,None,day
2024-05-30,142001,51540,Fine,None,night
2024-05-30,123800,50970,Fine,None,night
2024-05-30,144400,51700,Fine,None,night
2024-05-30,122600,50810,Fine,None,day
2024-05-30,144400,51700,Fine,None,day
2024-05-30,144500,51660,Fine,None,day
2024-05-30,134400,51410,Fine,None,night
2024-05-30,144300,51570,Fine,None,day
2024-05-30,144300,51570,Fine,None,night
2024-05-30,144700,51640,Fine,None,day
2024-05-30,134500,51150,Fine,None,night
2024-05-30,142001,51540,Fine,None,day
2024-05-30,127601,51290,Fine,None,night
2024-05-30,134500,51150,Fine,None,day
2024-05-30,137800,51430,Fine,None,day
2024-05-30,134200,51440,Fine,None,night
2024-05-30,127701,50980,Fine,None,night
2024-05-30,122600,50810,Fine,None,night
2024-05-30,133000,51120,Fine,None,day
2024-05-30,128401,50960,Fine,None,night
2024-05-30,145500,51570,Fine,None,day
2024-05-30,141500,51460,Fine,None,day
2024-05-30,128501,50980,Fine,None,night
2024-05-30,138501,51420,Fine,None,day
2024-05-30,145600,51570,Fine,None,day
2024-05-30,145600,51570,Fine,None,night
2024-05-30,128601,51010,Fine,None,day
2024-05-30,145700,51690,Fine,None,day
2024-05-30,145700,51690,Fine,None,night
2024-05-30,124200,50970,Fine,None,day
2024-05-30,125500,51000,Fine,None,night
2024-05-30,141201,51540,Fine,None,day
2024-05-30,132700,51150,Fine,None,night
2024-05-30,124100,50860,Fine,None,day
2024-05-30,122101,50990,Fine,None,night
2024-05-30,128401,50960,Fine,None,day
2024-05-30,138501,51420,Fine,None,night
2024-05-30,126000,50960,Fine,None,day
2024-05-30,137800,51430,Fine,None,night
2024-05-30,133600,51450,Fine,None,night
2024-05-30,133600,51450,Fine,None,day
2024-05-30,125800,51030,Fine,None,night
2024-05-30,141500,51460,Fine,None,night
2024-05-30,128501,50980,Fine,None,day
2024-05-30,126000,50960,Fine,None,night
2024-05-30,125600,51030,Fine,None,day
2024-05-30,132900,51350,Fine,None,day
2024-05-30,122001,50880,Fine,None,night
2024-05-30,132900,51350,Fine,None,night
2024-05-30,133000,51120,Fine,None,night
2024-05-30,125600,51030,Fine,None,night
2024-05-30,122101,50990,Fine,None,day
2024-05-30,145500,51570,Fine,None,night
2024-05-30,141300,51530,Fine,None,night
2024-05-30,138600,51560,Fine,None,night
2024-05-30,128000,50860,Fine,None,day
2024-05-30,141801,51270,Fine,None,night
2024-05-30,161900,52160,Fine,None,night
2024-05-30,163902,52200,Fine,None,night
2024-05-30,154201,51990,Fine,None,night
2024-05-30,119100,50650,Fine,None,day
2024-05-30,119100,50650,Fine,None,night
2024-05-30,112800,50490,Fine,None,day
2024-05-30,161900,52160,Fine,None,day
2024-05-30,151800,52010,Fine,None,day
2024-05-30,163902,52200,Fine,None,day
2024-05-30,159301,52050,Fine,None,day
2024-05-30,112702,50480,Fine,None,night
2024-05-30,113900,50540,Fine,None,day
2024-05-30,117001,50890,Fine,None,night
2024-05-30,164603,51970,Fine,None,day
2024-05-30,129902,51220,Fine,None,night
2024-05-30,160501,52140,Fine,None,night
2024-05-30,151800,52010,Fine,None,night
2024-05-30,151900,51830,Fine,None,night
2024-05-30,112800,50490,Fine,None,night
2024-05-30,115100,50570,Fine,None,night
2024-05-30,143900,51400,Fine,None,day
2024-05-30,164100,52200,Fine,None,night
2024-05-30,156400,51860,Fine,None,day
2024-05-30,159202,52100,Fine,None,night
2024-05-30,164100,52200,Fine,None,day
2024-05-30,160902,52100,Fine,None,night
2024-05-30,122802,51020,Fine,None,day
2024-05-30,112702,50480,Fine,None,day
2024-05-30,160501,52140,Fine,None,day
2024-05-30,151500,51760,Fine,None,night
2024-05-30,164201,52220,Fine,None,night
2024-05-30,118001,50860,Fine,None,night
2024-05-30,156301,51940,Fine,None,night
2024-05-30,159301,52050,Fine,None,night
2024-05-30,151600,51960,Fine,None,night
2024-05-30,151500,51760,Fine,None,day
2024-05-30,145000,51570,Fine,None,day
2024-05-30,141802,51270,Fine,None,night
2024-05-30,144900,51690,Fine,None,night
2024-05-30,138200,51480,Fine,None,day
2024-05-30,133700,51150,Fine,None,night
2024-05-30,141700,51460,Fine,None,day
2024-05-30,122300,50940,Fine,None,night
2024-05-30,133700,51150,Fine,None,day
2024-05-30,128101,51040,Fine,None,night
2024-05-30,145000,51570,Fine,None,night
2024-05-30,138200,51480,Fine,None,night
2024-05-30,138100,51430,Fine,None,day
2024-05-30,133900,51350,Fine,None,day
2024-05-30,122400,50900,Fine,None,night
2024-05-30,133800,51150,Fine,None,day
2024-05-30,133800,51150,Fine,None,night
2024-05-30,122400,50900,Fine,None,day
2024-05-30,141801,51270,Fine,None,day
2024-05-30,138100,51430,Fine,None,night
2024-05-30,122700,50840,Fine,None,day
2024-05-30,128000,50860,Fine,None,night
2024-05-30,133900,51350,Fine,None,night
2024-05-30,127900,50960,Fine,None,night
2024-05-30,127900,50960,Fine,None,day
2024-05-30,138000,51370,Fine,None,day
2024-05-30,123900,50900,Fine,None,night
2024-05-30,134000,51120,Fine,None,night
2024-05-30,144800,51700,Fine,None,night
2024-05-30,134100,51150,Fine,None,day
2024-05-30,134000,51120,Fine,None,day
2024-05-30,144900,51690,Fine,None,day
2024-05-30,125900,51000,Fine,None,day
2024-05-30,138000,51370,Fine,None,night
2024-05-30,141802,51270,Fine,None,day
2024-05-30,137901,51520,Fine,None,night
2024-05-30,122501,50940,Fine,None,day
2024-05-30,144800,51700,Fine,None,day
2024-05-30,134100,51150,Fine,None,night
2024-05-30,122501,50940,Fine,None,night
2024-05-30,124200,50970,Fine,None,night
2024-05-30,123900,50900,Fine,None,day
2024-05-30,141201,51540,Fine,None,night
2024-05-30,123500,50840,Fine,None,day
2024-05-30,123300,50840,Fine,None,day
2024-05-30,136400,51200,Fine,None,night
2024-05-30,142802,51500,Fine,None,night
2024-05-30,142802,51500,Fine,None,day
2024-05-30,126601,51010,Fine,None,night
2024-05-30,136501,51350,Fine,None,day
2024-05-30,142801,51500,Fine,None,day
2024-05-30,136501,51350,Fine,None,night
2024-05-30,136801,51440,Fine,None,night
2024-05-30,142801,51500,Fine,None,night
2024-05-30,126701,50960,Fine,None,night
2024-05-30,136502,51350,Fine,None,night
2024-05-30,123400,50810,Fine,None,day
2024-05-30,142700,51240,Fine,None,night
2024-05-30,136601,51510,Fine,None,night
2024-05-30,126500,51050,Fine,None,day
2024-05-30,126801,51010,Fine,None,night
2024-05-30,136100,51230,Fine,None,night
2024-05-30,127002,50980,Fine,None,night
2024-05-30,135700,51150,Fine,None,day
2024-05-30,137100,51300,Fine,None,day
2024-05-30,143400,51550,Fine,None,night
2024-05-30,135800,51440,Fine,None,night
2024-05-30,135800,51440,Fine,None,day
2024-05-30,143301,51700,Fine,None,day
2024-05-30,123400,50810,Fine,None,night
2024-05-30,127001,50980,Fine,None,day
2024-05-30,123600,50810,Fine,None,day
2024-05-30,135900,51150,Fine,None,day
2024-05-30,137100,51300,Fine,None,night
2024-05-30,143301,51700,Fine,None,night
2024-05-30,123100,50840,Fine,None,night
2024-05-30,142400,51400,Fine,None,night
2024-05-30,136001,51390,Fine,None,night
2024-05-30,135900,51150,Fine,None,night
2024-05-30,136502,51350,Fine,None,day
2024-05-30,142700,51240,Fine,None,day
2024-05-30,126702,50960,Fine,None,night
2024-05-30,143400,51550,Fine,None,day
2024-05-30,135700,51150,Fine,None,night
2024-05-30,142301,51530,Fine,None,day
2024-05-30,135000,51300,Fine,None,night
2024-05-30,122801,51020,Fine,None,night
2024-05-30,144001,51260,Fine,None,day
2024-05-30,144001,51260,Fine,None,night
2024-05-30,136400,51200,Fine,None,day
2024-05-30,135000,51300,Fine,None,day
2024-05-30,127400,51050,Fine,None,night
2024-05-30,127400,51050,Fine,None,day
2024-05-30,142101,51530,Fine,None,day
2024-05-30,127300,51040,Fine,None,night
2024-05-30,137400,51200,Fine,None,night
2024-05-30,132700,51150,Fine,None,day
2024-05-30,135100,51150,Fine,None,day
2024-05-30,122801,51020,Fine,None,day
2024-05-30,123600,50810,Fine,None,night
2024-05-30,126702,50960,Fine,None,day
2024-05-30,136300,51480,Fine,None,night
2024-05-30,136700,51360,Fine,None,day
2024-05-30,142901,51580,Fine,None,night
2024-05-30,123500,50840,Fine,None,night
2024-05-30,143000,51240,Fine,None,night
2024-05-30,126500,51050,Fine,None,night
2024-05-30,126801,51010,Fine,None,day
2024-05-30,136200,51430,Fine,None,night
2024-05-30,136700,51360,Fine,None,night
2024-05-30,136200,51430,Fine,None,day
2024-05-30,126601,51010,Fine,None,day
2024-05-30,142600,51550,Fine,None,night
2024-05-30,142600,51550,Fine,None,day
2024-05-30,136300,51480,Fine,None,day
2024-05-30,123300,50840,Fine,None,night
2024-05-30,136801,51440,Fine,None,day
2024-05-30,142901,51580,Fine,None,day
2024-05-30,143000,51240,Fine,None,day
2024-05-30,123000,50970,Fine,None,night
2024-05-30,127300,51040,Fine,None,day
2024-05-30,144201,51700,Fine,None,night
2024-05-30,138301,51510,Fine,None,day
2024-05-30,133500,51380,Fine,None,night
2024-05-30,124000,50840,Fine,None,night
2024-05-30,124000,50840,Fine,None,day
2024-05-30,145102,51260,Fine,None,night
2024-05-30,145102,51260,Fine,None,day
2024-05-30,145101,51260,Fine,None,night
2024-05-30,145101,51260,Fine,None,day
2024-05-30,133400,51150,Fine,None,day
2024-05-30,145200,51570,Fine,None,night
2024-05-30,125701,50960,Fine,None,night
2024-05-30,141600,51400,Fine,None,day
2024-05-30,124100,50860,Fine,None,night
2024-05-30,133100,51300,Fine,None,day
2024-05-30,138400,51430,Fine,None,night
2024-05-30,125800,51030,Fine,None,day
2024-05-30,128200,51110,Fine,None,day
2024-05-30,141700,51460,Fine,None,night
2024-05-30,133500,51380,Fine,None,day
2024-05-30,126401,50980,Fine,None,night
2024-05-30,122001,50880,Fine,None,day
2024-05-30,141300,51530,Fine,None,day
2024-05-30,138502,51400,Fine,None,day
2024-05-30,132800,51380,Fine,None,day
2024-05-30,132800,51380,Fine,None,night
2024-05-30,138502,51400,Fine,None,night
2024-05-30,133100,51300,Fine,None,night
2024-05-30,138400,51430,Fine,None,day
2024-05-30,128101,51040,Fine,None,day
2024-05-30,122300,50940,Fine,None,day
2024-05-30,145200,51570,Fine,None,day
2024-05-30,122200,50780,Fine,None,day
2024-05-30,125701,50960,Fine,None,day
2024-05-30,133400,51150,Fine,None,night
2024-05-30,138301,51510,Fine,None,night
2024-05-30,145400,51660,Fine,None,night
2024-05-30,141600,51400,Fine,None,night
2024-05-30,145400,51660,Fine,None,day
2024-05-30,133200,51150,Fine,None,day
2024-05-30,136002,51230,Fine,None,night
2024-05-30,142501,51600,Fine,None,day
2024-05-30,142501,51600,Fine,None,night
2024-05-30,123200,50950,Fine,None,day
2024-05-30,127001,50980,Fine,None,night
2024-05-30,126901,50960,Fine,None,night
2024-05-30,136002,51230,Fine,None,day
